,date,region,total_cc,imported_cc,sub_total_epilinks_cc,shincheonji_cc,small_clusters_cc,contacts_cc,epi_link_imported_cc,other_cc,new_cc,date_date
1474,10/06/2020,Chung- nam,150,14,125,0.0,123,1,1.0,11,0.0,2020-06-10
1475,10/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-10
1476,10/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-10
1477,10/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-10
1478,10/06/2020,Gyeong- nam,127,18,89,32.0,50,6,1.0,20,2.0,2020-06-10
1479,10/06/2020,Jeju,15,9,2,0.0,1,0,1.0,4,0.0,2020-06-10
1480,10/06/2020,Airport,556,556,0,0.0,0,0,0.0,0,6.0,2020-06-10
1481,10/06/2020,Total,11902,1307,9489,5213.0,2881,1236,159.0,1106,50.0,2020-06-10
1482,11/06/2020,Seoul,1048,284,702,8.0,604,21,69.0,62,21.0,2020-06-11
1483,11/06/2020,Busan,147,29,88,12.0,57,18,1.0,30,0.0,2020-06-11
1484,11/06/2020,Daegu,6888,29,6118,4511.0,686,917,4.0,741,0.0,2020-06-11
1485,11/06/2020,Incheon,300,50,241,2.0,226,6,7.0,9,6.0,2020-06-11
1486,11/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-11
1487,11/06/2020,Daejeon,46,15,22,2.0,12,8,0.0,9,0.0,2020-06-11
1488,11/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-11
1489,11/06/2020,Sejong,47,4,42,1.0,38,3,0.0,1,0.0,2020-06-11
1490,11/06/2020,Gyeonggi,992,201,733,29.0,588,53,63.0,58,16.0,2020-06-11
1491,11/06/2020,Gangwon,59,16,36,17.0,19,0,0.0,7,0.0,2020-06-11
1492,11/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-11
1493,11/06/2020,Chung- nam,150,14,125,0.0,123,1,1.0,11,0.0,2020-06-11
1494,11/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-11
1495,11/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-11
1496,11/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-11
1497,11/06/2020,Gyeong- nam,127,18,89,32.0,50,6,1.0,20,0.0,2020-06-11
1498,11/06/2020,Jeju,15,9,2,0.0,1,0,1.0,4,0.0,2020-06-11
1499,11/06/2020,Airport,558,558,0,0.0,0,0,0.0,0,2.0,2020-06-11
1500,11/06/2020,Total,11947,1312,9525,5213.0,2917,1236,159.0,1110,45.0,2020-06-11
1501,12/06/2020,Seoul,1073,285,723,8.0,624,22,69.0,65,25.0,2020-06-12
1502,12/06/2020,Busan,147,29,88,12.0,57,18,1.0,30,0.0,2020-06-12
1503,12/06/2020,Daegu,6889,29,6118,4511.0,686,917,4.0,742,1.0,2020-06-12
1504,12/06/2020,Incheon,301,51,242,2.0,227,6,7.0,8,1.0,2020-06-12
1505,12/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-12
1506,12/06/2020,Daejeon,46,15,22,2.0,12,8,0.0,9,0.0,2020-06-12
1507,12/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-12
1508,12/06/2020,Sejong,47,4,42,1.0,38,3,0.0,1,0.0,2020-06-12
1509,12/06/2020,Gyeonggi,1011,202,747,29.0,601,54,63.0,62,19.0,2020-06-12
1510,12/06/2020,Gangwon,59,16,36,17.0,19,0,0.0,7,0.0,2020-06-12
1511,12/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-12
1512,12/06/2020,Chung- nam,150,14,125,0.0,123,1,1.0,11,0.0,2020-06-12
1513,12/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-12
1514,12/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-12
1515,12/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-12
1516,12/06/2020,Gyeong- nam,127,18,89,32.0,50,6,1.0,20,0.0,2020-06-12
1517,12/06/2020,Jeju,15,9,2,0.0,1,0,1.0,4,0.0,2020-06-12
1518,12/06/2020,Airport,568,568,0,0.0,0,0,0.0,0,10.0,2020-06-12
1519,12/06/2020,Total,12003,1325,9561,5213.0,2951,1238,159.0,1117,56.0,2020-06-12
1520,13/06/2020,Seoul,1101,285,747,8.0,646,24,69.0,69,29.0,2020-06-13
1521,13/06/2020,Busan,147,29,88,12.0,57,18,1.0,30,0.0,2020-06-13
1522,13/06/2020,Daegu,6892,32,6118,4511.0,686,917,4.0,742,3.0,2020-06-13
1523,13/06/2020,Incheon,302,51,243,2.0,228,6,7.0,8,1.0,2020-06-13
1524,13/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-13
1525,13/06/2020,Daejeon,46,15,22,2.0,12,8,0.0,9,0.0,2020-06-13
1526,13/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-13
1527,13/06/2020,Sejong,47,4,42,1.0,38,3,0.0,1,0.0,2020-06-13
1528,13/06/2020,Gyeonggi,1025,203,760,29.0,612,56,63.0,62,14.0,2020-06-13
1529,13/06/2020,Gangwon,59,16,36,17.0,19,0,0.0,7,0.0,2020-06-13
1530,13/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-13
1531,13/06/2020,Chung- nam,151,14,125,0.0,123,1,1.0,12,1.0,2020-06-13
1532,13/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-13
1533,13/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-13
1534,13/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-13
1535,13/06/2020,Gyeong- nam,127,18,89,32.0,50,6,1.0,20,0.0,2020-06-13
1536,13/06/2020,Jeju,15,9,2,0.0,1,0,1.0,4,0.0,2020-06-13
1537,13/06/2020,Airport,569,569,0,0.0,0,0,0.0,0,1.0,2020-06-13
1538,13/06/2020,Total,12051,1330,9599,5213.0,2985,1242,159.0,1122,49.0,2020-06-13
1539,14/06/2020,Seoul,1113,285,757,8.0,656,24,69.0,71,12.0,2020-06-14
1540,14/06/2020,Busan,147,29,88,12.0,57,18,1.0,30,0.0,2020-06-14
1541,14/06/2020,Daegu,6894,33,6118,4511.0,686,917,4.0,743,2.0,2020-06-14
1542,14/06/2020,Incheon,310,51,250,2.0,235,6,7.0,9,8.0,2020-06-14
1543,14/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-14
1544,14/06/2020,Daejeon,46,15,22,2.0,12,8,0.0,9,0.0,2020-06-14
1545,14/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-14
1546,14/06/2020,Sejong,47,4,42,1.0,38,3,0.0,1,0.0,2020-06-14
1547,14/06/2020,Gyeonggi,1035,204,767,29.0,618,57,63.0,64,10.0,2020-06-14
1548,14/06/2020,Gangwon,60,16,37,17.0,20,0,0.0,7,1.0,2020-06-14
1549,14/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-14
1550,14/06/2020,Chung- nam,151,14,125,0.0,123,1,1.0,12,0.0,2020-06-14
1551,14/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-14
1552,14/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-14
1553,14/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-14
1554,14/06/2020,Gyeong- nam,127,18,89,32.0,50,6,1.0,20,0.0,2020-06-14
1555,14/06/2020,Jeju,15,9,2,0.0,1,0,1.0,4,0.0,2020-06-14
1556,14/06/2020,Airport,570,570,0,0.0,0,0,0.0,0,1.0,2020-06-14
1557,14/06/2020,Total,12085,1333,9624,5213.0,3009,1243,159.0,1128,34.0,2020-06-14
1558,15/06/2020,Seoul,1120,286,760,8.0,659,24,69.0,74,7.0,2020-06-15
1559,15/06/2020,Busan,147,29,88,12.0,57,18,1.0,30,0.0,2020-06-15
1560,15/06/2020,Daegu,6894,33,6118,4511.0,686,917,4.0,743,0.0,2020-06-15
1561,15/06/2020,Incheon,318,51,257,2.0,242,6,7.0,10,8.0,2020-06-15
1562,15/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-15
1563,15/06/2020,Daejeon,46,15,22,2.0,12,8,0.0,9,0.0,2020-06-15
1564,15/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-15
1565,15/06/2020,Sejong,47,4,42,1.0,38,3,0.0,1,0.0,2020-06-15
1566,15/06/2020,Gyeonggi,1045,206,773,29.0,624,57,63.0,66,10.0,2020-06-15
1567,15/06/2020,Gangwon,60,16,37,17.0,20,0,0.0,7,0.0,2020-06-15
1568,15/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-15
1569,15/06/2020,Chung- nam,152,14,126,0.0,124,1,1.0,12,2.0,2020-06-15
1570,15/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-15
1571,15/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-15
1572,15/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-15
1573,15/06/2020,Gyeong- nam,130,21,89,32.0,50,6,1.0,20,3.0,2020-06-15
1574,15/06/2020,Jeju,15,9,2,0.0,1,0,1.0,4,0.0,2020-06-15
1575,15/06/2020,Airport,577,577,0,0.0,0,0,0.0,0,7.0,2020-06-15
1576,15/06/2020,Total,12121,1346,9641,5213.0,3026,1243,159.0,1134,37.0,2020-06-15
1577,16/06/2020,Seoul,1132,287,770,8.0,668,25,69.0,75,12.0,2020-06-16
1578,16/06/2020,Busan,148,30,88,12.0,57,18,1.0,30,1.0,2020-06-16
1579,16/06/2020,Daegu,6894,33,6118,4511.0,686,917,4.0,743,0.0,2020-06-16
1580,16/06/2020,Incheon,320,51,258,2.0,243,6,7.0,11,2.0,2020-06-16
1581,16/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-16
1582,16/06/2020,Daejeon,49,15,23,2.0,12,9,0.0,11,3.0,2020-06-16
1583,16/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-16
1584,16/06/2020,Sejong,47,4,42,1.0,38,3,0.0,1,0.0,2020-06-16
1585,16/06/2020,Gyeonggi,1050,207,775,29.0,626,57,63.0,68,5.0,2020-06-16
1586,16/06/2020,Gangwon,60,16,37,17.0,20,0,0.0,7,0.0,2020-06-16
1587,16/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-16
1588,16/06/2020,Chung- nam,152,14,126,0.0,124,1,1.0,12,0.0,2020-06-16
1589,16/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-16
1590,16/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-16
1591,16/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-16
1592,16/06/2020,Gyeong- nam,132,22,90,32.0,50,6,2.0,20,2.0,2020-06-16
1593,16/06/2020,Jeju,15,9,2,0.0,1,0,1.0,4,0.0,2020-06-16
1594,16/06/2020,Airport,586,586,0,0.0,0,0,0.0,0,9.0,2020-06-16
1595,16/06/2020,Total,12155,1359,9656,5213.0,3038,1245,160.0,1140,34.0,2020-06-16
1596,17/06/2020,Seoul,1145,288,781,8.0,679,25,69.0,76,13.0,2020-06-17
1597,17/06/2020,Busan,148,30,88,12.0,57,18,1.0,30,0.0,2020-06-17
1598,17/06/2020,Daegu,6895,34,6118,4511.0,686,917,4.0,743,1.0,2020-06-17
1599,17/06/2020,Incheon,322,51,261,2.0,246,6,7.0,10,2.0,2020-06-17
1600,17/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-17
1601,17/06/2020,Daejeon,54,15,28,2.0,18,8,0.0,11,5.0,2020-06-17
1602,17/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-17
1603,17/06/2020,Sejong,47,4,42,1.0,38,3,0.0,1,0.0,2020-06-17
1604,17/06/2020,Gyeonggi,1063,209,782,29.0,631,59,63.0,72,13.0,2020-06-17
1605,17/06/2020,Gangwon,60,16,37,17.0,20,0,0.0,7,0.0,2020-06-17
1606,17/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-17
1607,17/06/2020,Chung- nam,153,14,127,0.0,124,2,1.0,12,1.0,2020-06-17
1608,17/06/2020,Jeonbuk,21,10,6,1.0,5,0,0.0,5,0.0,2020-06-17
1609,17/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-17
1610,17/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-17
1611,17/06/2020,Gyeong- nam,132,22,90,32.0,50,6,2.0,20,0.0,2020-06-17
1612,17/06/2020,Jeju,16,10,2,0.0,1,0,1.0,4,1.0,2020-06-17
1613,17/06/2020,Airport,593,593,0,0.0,0,0,0.0,0,7.0,2020-06-17
1614,17/06/2020,Total,12198,1371,9683,5213.0,3063,1247,160.0,1144,43.0,2020-06-17
1615,18/06/2020,Seoul,1170,289,800,8.0,696,27,69.0,81,25.0,2020-06-18
1616,18/06/2020,Busan,148,30,88,12.0,57,18,1.0,30,0.0,2020-06-18
1617,18/06/2020,Daegu,6896,35,6118,4511.0,686,917,4.0,743,1.0,2020-06-18
1618,18/06/2020,Incheon,323,52,261,2.0,246,6,7.0,10,1.0,2020-06-18
1619,18/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-18
1620,18/06/2020,Daejeon,61,15,35,2.0,25,8,0.0,11,7.0,2020-06-18
1621,18/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-18
1622,18/06/2020,Sejong,48,4,43,1.0,39,3,0.0,1,1.0,2020-06-18
1623,18/06/2020,Gyeonggi,1079,210,798,29.0,647,59,63.0,71,16.0,2020-06-18
1624,18/06/2020,Gangwon,60,16,37,17.0,20,0,0.0,7,0.0,2020-06-18
1625,18/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-18
1626,18/06/2020,Chung- nam,156,14,130,0.0,127,2,1.0,12,3.0,2020-06-18
1627,18/06/2020,Jeonbuk,22,10,6,1.0,5,0,0.0,6,1.0,2020-06-18
1628,18/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-18
1629,18/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-18
1630,18/06/2020,Gyeong- nam,132,22,90,32.0,50,6,2.0,20,0.0,2020-06-18
1631,18/06/2020,Jeju,16,10,2,0.0,1,0,1.0,4,0.0,2020-06-18
1632,18/06/2020,Airport,597,597,0,0.0,0,0,0.0,0,4.0,2020-06-18
1633,18/06/2020,Total,12257,1379,9729,5213.0,3107,1249,160.0,1149,59.0,2020-06-18
1634,19/06/2020,Seoul,1188,290,810,8.0,708,25,69.0,88,18.0,2020-06-19
1635,19/06/2020,Busan,148,30,88,12.0,57,18,1.0,30,0.0,2020-06-19
1636,19/06/2020,Daegu,6896,35,6118,4511.0,686,917,4.0,743,0.0,2020-06-19
1637,19/06/2020,Incheon,323,52,261,2.0,246,6,7.0,10,0.0,2020-06-19
1638,19/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-19
1639,19/06/2020,Daejeon,67,15,40,2.0,30,8,0.0,12,6.0,2020-06-19
1640,19/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-19
1641,19/06/2020,Sejong,48,4,43,1.0,39,3,0.0,1,0.0,2020-06-19
1642,19/06/2020,Gyeonggi,1090,212,807,29.0,656,59,63.0,71,11.0,2020-06-19
1643,19/06/2020,Gangwon,60,16,37,17.0,20,0,0.0,7,0.0,2020-06-19
1644,19/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-19
1645,19/06/2020,Chung- nam,156,14,130,0.0,127,2,1.0,12,0.0,2020-06-19
1646,19/06/2020,Jeonbuk,22,10,6,1.0,5,0,0.0,6,0.0,2020-06-19
1647,19/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-19
1648,19/06/2020,Gyeong- buk,1383,16,1234,566.0,478,190,0.0,133,0.0,2020-06-19
1649,19/06/2020,Gyeong- nam,132,22,90,32.0,50,6,2.0,20,0.0,2020-06-19
1650,19/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,3.0,2020-06-19
1651,19/06/2020,Airport,608,608,0,0.0,0,0,0.0,0,11.0,2020-06-19
1652,19/06/2020,Total,12306,1396,9753,5213.0,3133,1247,160.0,1157,49.0,2020-06-19
1653,20/06/2020,Seoul,1202,291,824,8.0,724,23,69.0,87,14.0,2020-06-20
1654,20/06/2020,Busan,150,32,88,12.0,57,18,1.0,30,2.0,2020-06-20
1655,20/06/2020,Daegu,6898,35,6119,4511.0,686,918,4.0,744,2.0,2020-06-20
1656,20/06/2020,Incheon,328,53,265,2.0,250,6,7.0,10,5.0,2020-06-20
1657,20/06/2020,Gwangju,32,16,16,9.0,0,1,6.0,0,0.0,2020-06-20
1658,20/06/2020,Daejeon,72,15,45,2.0,35,8,0.0,12,5.0,2020-06-20
1659,20/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-20
1660,20/06/2020,Sejong,48,4,43,1.0,39,3,0.0,1,0.0,2020-06-20
1661,20/06/2020,Gyeonggi,1107,219,815,29.0,664,59,63.0,73,17.0,2020-06-20
1662,20/06/2020,Gangwon,60,16,37,17.0,20,0,0.0,7,0.0,2020-06-20
1663,20/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-20
1664,20/06/2020,Chung- nam,158,14,132,0.0,129,2,1.0,12,2.0,2020-06-20
1665,20/06/2020,Jeonbuk,23,11,6,1.0,5,0,0.0,6,1.0,2020-06-20
1666,20/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-20
1667,20/06/2020,Gyeong- buk,1384,17,1234,566.0,478,190,0.0,133,1.0,2020-06-20
1668,20/06/2020,Gyeong- nam,132,22,90,32.0,50,6,2.0,20,0.0,2020-06-20
1669,20/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-20
1670,20/06/2020,Airport,626,626,0,0.0,0,0,0.0,0,18.0,2020-06-20
1671,20/06/2020,Total,12373,1427,9787,5213.0,3168,1246,160.0,1159,67.0,2020-06-20
1672,21/06/2020,Seoul,1219,292,839,8.0,739,23,69.0,88,17.0,2020-06-21
1673,21/06/2020,Busan,150,32,88,12.0,57,18,1.0,30,0.0,2020-06-21
1674,21/06/2020,Daegu,6899,35,6120,4511.0,686,919,4.0,744,1.0,2020-06-21
1675,21/06/2020,Incheon,328,53,265,2.0,250,6,7.0,10,0.0,2020-06-21
1676,21/06/2020,Gwangju,33,16,17,9.0,1,1,6.0,0,1.0,2020-06-21
1677,21/06/2020,Daejeon,82,15,56,2.0,46,8,0.0,11,10.0,2020-06-21
1678,21/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-21
1679,21/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,1.0,2020-06-21
1680,21/06/2020,Gyeonggi,1117,221,823,29.0,672,59,63.0,73,10.0,2020-06-21
1681,21/06/2020,Gangwon,62,16,39,17.0,22,0,0.0,7,2.0,2020-06-21
1682,21/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-21
1683,21/06/2020,Chung- nam,159,14,133,0.0,130,2,1.0,12,1.0,2020-06-21
1684,21/06/2020,Jeonbuk,23,11,6,1.0,5,0,0.0,6,0.0,2020-06-21
1685,21/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-21
1686,21/06/2020,Gyeong- buk,1384,17,1234,566.0,478,190,0.0,133,0.0,2020-06-21
1687,21/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,1.0,2020-06-21
1688,21/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-21
1689,21/06/2020,Airport,630,630,0,0.0,0,0,0.0,0,4.0,2020-06-21
1690,21/06/2020,Total,12421,1435,9827,5213.0,3207,1247,160.0,1159,48.0,2020-06-21
1691,22/06/2020,Seoul,1224,293,842,8.0,740,25,69.0,89,5.0,2020-06-22
1692,22/06/2020,Busan,150,32,88,12.0,57,18,1.0,30,0.0,2020-06-22
1693,22/06/2020,Daegu,6900,35,6121,4511.0,686,920,4.0,744,1.0,2020-06-22
1694,22/06/2020,Incheon,329,54,265,2.0,250,6,7.0,10,1.0,2020-06-22
1695,22/06/2020,Gwangju,33,16,17,9.0,1,1,6.0,0,0.0,2020-06-22
1696,22/06/2020,Daejeon,82,15,56,2.0,46,8,0.0,11,0.0,2020-06-22
1697,22/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-22
1698,22/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-22
1699,22/06/2020,Gyeonggi,1123,224,826,29.0,675,59,63.0,73,6.0,2020-06-22
1700,22/06/2020,Gangwon,62,16,39,17.0,22,0,0.0,7,0.0,2020-06-22
1701,22/06/2020,Chung- buk,61,9,42,6.0,27,7,2.0,10,0.0,2020-06-22
1702,22/06/2020,Chung- nam,161,14,135,0.0,132,2,1.0,12,2.0,2020-06-22
1703,22/06/2020,Jeonbuk,24,11,8,1.0,7,0,0.0,5,1.0,2020-06-22
1704,22/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-22
1705,22/06/2020,Gyeong- buk,1385,18,1234,566.0,478,190,0.0,133,1.0,2020-06-22
1706,22/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,0.0,2020-06-22
1707,22/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-22
1708,22/06/2020,Airport,630,630,0,0.0,0,0,0.0,0,0.0,2020-06-22
1709,22/06/2020,Total,12438,1441,9838,5213.0,3215,1250,160.0,1159,17.0,2020-06-22
1710,23/06/2020,Seoul,1230,293,847,8.0,746,24,69.0,90,6.0,2020-06-23
1711,23/06/2020,Busan,150,32,88,12.0,57,18,1.0,30,0.0,2020-06-23
1712,23/06/2020,Daegu,6901,35,6121,4511.0,689,917,4.0,745,1.0,2020-06-23
1713,23/06/2020,Incheon,330,54,266,2.0,251,6,7.0,10,1.0,2020-06-23
1714,23/06/2020,Gwangju,33,16,17,9.0,1,1,6.0,0,0.0,2020-06-23
1715,23/06/2020,Daejeon,86,15,59,2.0,49,8,0.0,12,4.0,2020-06-23
1716,23/06/2020,Ulsan,53,22,24,16.0,2,3,3.0,7,0.0,2020-06-23
1717,23/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-23
1718,23/06/2020,Gyeonggi,1130,227,829,29.0,678,59,63.0,74,7.0,2020-06-23
1719,23/06/2020,Gangwon,62,16,39,17.0,22,0,0.0,7,0.0,2020-06-23
1720,23/06/2020,Chung- buk,62,10,42,6.0,27,7,2.0,10,1.0,2020-06-23
1721,23/06/2020,Chung- nam,161,14,135,0.0,132,2,1.0,12,0.0,2020-06-23
1722,23/06/2020,Jeonbuk,24,11,8,1.0,7,0,0.0,5,0.0,2020-06-23
1723,23/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-23
1724,23/06/2020,Gyeong- buk,1385,18,1234,566.0,478,190,0.0,133,0.0,2020-06-23
1725,23/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,0.0,2020-06-23
1726,23/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-23
1727,23/06/2020,Airport,656,656,0,0.0,0,0,0.0,0,26.0,2020-06-23
1728,23/06/2020,Total,12484,1471,9850,5213.0,3231,1246,160.0,1163,46.0,2020-06-23
1729,24/06/2020,Seoul,1241,293,853,8.0,750,26,69.0,95,11.0,2020-06-24
1730,24/06/2020,Busan,152,34,88,12.0,57,18,1.0,30,2.0,2020-06-24
1731,24/06/2020,Daegu,6903,37,6121,4511.0,689,917,4.0,745,2.0,2020-06-24
1732,24/06/2020,Incheon,333,54,268,2.0,251,7,8.0,11,3.0,2020-06-24
1733,24/06/2020,Gwangju,33,16,17,9.0,1,1,6.0,0,0.0,2020-06-24
1734,24/06/2020,Daejeon,94,15,67,2.0,56,9,0.0,12,8.0,2020-06-24
1735,24/06/2020,Ulsan,55,22,25,16.0,3,3,3.0,8,2.0,2020-06-24
1736,24/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-24
1737,24/06/2020,Gyeon- ggi,1137,229,832,29.0,680,60,63.0,76,7.0,2020-06-24
1738,24/06/2020,Gangwon,63,16,40,17.0,23,0,0.0,7,1.0,2020-06-24
1739,24/06/2020,Chung- buk,62,10,42,6.0,27,7,2.0,10,0.0,2020-06-24
1740,24/06/2020,Chung- nam,162,14,136,0.0,133,2,1.0,12,1.0,2020-06-24
1741,24/06/2020,Jeonbuk,25,12,8,1.0,7,0,0.0,5,1.0,2020-06-24
1742,24/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-24
1743,24/06/2020,Gyeong- buk,1386,19,1234,566.0,478,190,0.0,133,1.0,2020-06-24
1744,24/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,0.0,2020-06-24
1745,24/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-24
1746,24/06/2020,Airport,668,668,0,0.0,0,0,0.0,0,12.0,2020-06-24
1747,24/06/2020,Total,12535,1491,9872,5213.0,3247,1251,161.0,1172,51.0,2020-06-24
1748,25/06/2020,Seoul,1250,294,857,8.0,754,26,69.0,99,9.0,2020-06-25
1749,25/06/2020,Busan,152,34,88,12.0,57,18,1.0,30,0.0,2020-06-25
1750,25/06/2020,Daegu,6903,37,6121,4511.0,689,917,4.0,745,0.0,2020-06-25
1751,25/06/2020,Incheon,334,54,269,2.0,253,6,8.0,11,1.0,2020-06-25
1752,25/06/2020,Gwangju,33,16,17,9.0,1,1,6.0,0,0.0,2020-06-25
1753,25/06/2020,Daejeon,98,15,72,2.0,62,8,0.0,11,4.0,2020-06-25
1754,25/06/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-06-25
1755,25/06/2020,Sejong,49,4,44,1.0,40,3,0.0,1,0.0,2020-06-25
1756,25/06/2020,Gyeon- ggi,1146,229,840,29.0,686,62,63.0,77,9.0,2020-06-25
1757,25/06/2020,Gangwon,63,16,40,17.0,23,0,0.0,7,0.0,2020-06-25
1758,25/06/2020,Chung- buk,62,10,42,6.0,27,7,2.0,10,0.0,2020-06-25
1759,25/06/2020,Chung- nam,163,14,137,0.0,134,2,1.0,12,1.0,2020-06-25
1760,25/06/2020,Jeonbuk,25,12,8,1.0,7,0,0.0,5,0.0,2020-06-25
1761,25/06/2020,Jeonnam,20,12,5,1.0,1,2,1.0,3,0.0,2020-06-25
1762,25/06/2020,Gyeong- buk,1386,19,1234,566.0,478,190,0.0,133,0.0,2020-06-25
1763,25/06/2020,Gyeong- nam,133,23,90,32.0,50,6,2.0,20,0.0,2020-06-25
1764,25/06/2020,Jeju,19,13,2,0.0,1,0,1.0,4,0.0,2020-06-25
